codTrafo,dirTrafo,latTrafo,lngTrafo,potencia,potenciaDisponible,potenciaSoliAprobadas,potenciaNeta,demandaEnergiaUno,energiaEntregarHora,energiaDisponible,pctPotencia,pctEnergia,fases,codCircuito,circuito,codSubE,codBarrio,codCiudad,codPropietario,formTrafo,nodoTrafo,codTrafoDis,codigoTipoApoyo,demandaEnergiaDos,energiaEntregarHoraPico
E12751,Cale 10 no. 64a-31,3.400453,-76.541771,112.5,56.25,0,56.25,29.7,0,29.7,0.0,0.0,3,16 308,8,16 ,258,01,E,NIVELII,6787291,7383,01,35.45,0
P7317,U.R CA??A???A?A MIEL,3.402745,-76.531523,300,150.0,0,150.0,79.2,0,79.2,0.0,0.0,3,16 308,8,16 ,256,01,P,NIVELII,5189501,13274,07,94.54,0
E3269,Trans 27 No. 32-57,3.430664,-76.510155,37.5,18.75,0,18.75,13.16,0,13.16,0.0,0.0,2,04 309,9,04 ,179,01,E,NIVELII,1027611,3780,01,16.79,0
E20802,CALLE 9 N? 31-21,3.428636,-76.536643,112.5,56.25,0,56.25,29.34,0,29.34,0.0,0.0,3,05 313,13,05 ,298,01,1,NIVELII,1002210,27866,01,29.34,0
P5307,C10a #43-14,3.416561,-76.535788,45,22.5,0,22.5,7.32,0,7.32,0.0,0.0,3,05 315,15,05 ,149,01,P,NIVELII,1161300,2752,01,7.32,0
E1562,CALLE 5B3 N? 37-37,3.427071,-76.542745,50,25.0,0,25.0,6.1,0,6.1,0.0,0.0,2,05 318,18,05 ,290,01,E,NIVELII,1003721,5333,01,6.1,0
E18779,Cra 61 No. 16-45,3.400195,-76.527171,112.5,56.25,0,56.25,20.34,0,20.34,0.0,0.0,3,16 311,11,16 ,255,01,E,NIVELII,5074592,24630,01,41.83,0
E17959,Cra 31A No. 34B-23,3.425082,-76.50909,112.5,56.25,0,56.25,44.74,0,44.74,0.0,0.0,3,04 309,9,04 ,172,01,E,NIVELII,5210232,21320,01,50.41,0
E8103,AVENIDA SIMON BOLIVAR Tr25B,3.434691,-76.519349,112.5,56.25,0,56.25,47.17,0,47.17,0.0,0.0,3,04 312,12,04 ,165,01,E,NIVELII,1024281,18134,01,50.34,0
E11820,CRA23 9E-119,3.435961,-76.53124,75,37.5,0,37.5,27.56,0,27.56,0.0,0.0,3,04 302,2,04 ,130,01,E,NIVELII,1117688,299,01,27.56,0
P11200,K064A      014C     015                          0,3.402651,-76.529665,300,150.0,0,150.0,54.23,0,54.23,0.0,0.0,3,16 311,11,16 ,001,01,P,,1407953,18591,07,111.54,0
E18586,Calle 13 Cra 48,3.410591,-76.534099,45,22.5,0,22.5,12.19,0,12.19,0.0,0.0,3,05 312,12,05 ,151,01,E,NIVELII,1225171,24820,01,12.19,0
E10231,Cra 24 N. 19 -  19,3.433977,-76.522175,75,37.5,0,37.5,31.45,0,31.45,0.0,0.0,3,04 312,12,04 ,143,01,E,NIVELII,1018281,3884,01,33.56,0
P12976,CRA 29 N? 40-48,3.422055,-76.500391,112.5,56.25,0,56.25,33.4,0,33.4,0.0,0.0,3,10 312,12,10 ,198,01,P,NIVELII,1000691,24494,01,38.81,0
E3633,CRA 18 N? 13A-30,3.440682,-76.527299,150,75.0,0,75.0,26.72,0,26.72,0.0,0.0,3,01 307,7,01 ,132,01,E,NIVELII,1011774,347,02,26.72,0
E16139,CL 18 CR 48,3.408223,-76.524734,112.5,56.25,0,56.25,20.34,0,20.34,0.0,0.0,3,05 304,4,05 ,155,01,E,NIVELII,1011251,20602,01,41.83,0
P2394,Cra 32 No. 13-49,3.426114,-76.528274,112.5,56.25,0,56.25,29.34,0,29.34,0.0,0.0,3,05 313,13,05 ,152,01,P,NIVELII,1102478,4757,02,29.34,0
P2418,C10 #61-91,3.401271,-76.541439,45,22.5,0,22.5,11.88,0,11.88,0.0,0.0,3,16 308,8,16 ,248,01,P,NIVELII,1222147,13284,07,14.18,0
E20457,Cra 29B Diag. 30,3.425794,-76.505436,75,37.5,0,37.5,26.33,0,26.33,0.0,0.0,3,04 309,9,04 ,174,01,1,NIVELII,1028651,27161,01,33.58,0
E13466,CALLE 16 N? 20-36,3.438149,-76.524671,112.5,56.25,0,56.25,32.13,0,32.13,0.0,0.0,3,04 305,5,04 ,132,01,E,NIVELII,1011553,3237,01,32.13,0
E11681,Calle 24 No. 11-15,3.44924,-76.519213,112.5,56.25,0,56.25,12.33,0,12.33,0.0,0.0,3,03 314,14,03 ,138,01,E,NIVELII,1033875,22732,01,12.33,0
E13503,CRA 17 G-17,3.437132,-76.514071,112.5,56.25,0,56.25,45.51,0,45.51,0.0,0.0,3,04 307,7,04 ,111,01,E,NIVELII,1014781,3459,01,46,0
P4810,CRA 3 N? 1 -39,3.449666,-76.5409,45,22.5,0,22.5,11.24,0,11.24,0.0,0.0,3,01 311,11,01 ,032,01,P,NIVELII,5022827,831,01,11.24,0
E11948,cra 58 Calle 13D,3.402868,-76.534215,45,22.5,0,22.5,11.88,0,11.88,0.0,0.0,3,16 308,8,16 ,240,01,E,NIVELII,5170524,8594,01,14.18,0
E10583,CRA 27 N? 3-55 OESTE,3.43763,-76.545607,112.5,56.25,0,56.25,29.9,0,29.9,0.0,0.0,3,01 306,6,01 ,294,01,E,NIVELII,1184750,127,01,29.9,0
E20325,Calle 19 No. 11B-55,3.446618,-76.52346,75,37.5,0,37.5,21.42,0,21.42,0.0,0.0,3,04 305,5,04 ,137,01,1,NIVELII,1012193,26864,01,21.42,0
E13067,Trans 29 No. 46-37,3.426184,-76.504178,112.5,56.25,0,56.25,39.49,0,39.49,0.0,0.0,3,04 309,9,04 ,187,01,E,NIVELII,1818341,20831,01,50.37,0
E5006,CR 42 26B-04,3.41439,-76.519678,50,25.0,0,25.0,10.4,0,10.4,0.0,0.0,3,05 304,4,05 ,170,01,E,NIVELII,1091301,11407,01,16.69,0
E14262,Calle  49 -93,3.444248,-76.500456,75,37.5,0,37.5,16.85,0,16.85,0.0,0.0,3,07 311,11,07 ,124,01,E,NIVELII,1017241,3597,01,23.82,0
E12102,Calle 9C No. 29A-85,3.429651,-76.534569,112.5,56.25,0,56.25,29.34,0,29.34,0.0,0.0,3,05 313,13,05 ,298,01,E,NIVELII,1004875,4848,01,29.34,0
E5584,C8h #51-67,3.409238,-76.54285,50,25.0,0,25.0,8.13,0,8.13,0.0,0.0,2,05 315,15,05 ,313,01,E,NIVELII,1104098,2821,01,8.13,0
P1264,C REAL III,3.409379,-76.541672,75,37.5,0,37.5,12.2,0,12.2,0.0,0.0,2,05 315,15,05 ,314,01,P,NIVELII,1093193,2854,01,12.2,0
P3317,CALLE 4B N? 38-35,3.427655,-76.547022,75,37.5,0,37.5,11.65,0,11.65,0.0,0.0,3,05 308,8,05 ,292,01,P,NIVELII,1008498,5364,01,11.65,0
P2252,Calle 41 -27,3.418294,-76.534804,45,22.5,0,22.5,11.73,0,11.73,0.0,0.0,3,05 313,13,05 ,149,01,P,NIVELII,1095285,4710,01,11.73,0
P13002,C 15        48       00                          0,3.408424,-76.527717,75,37.5,0,37.5,13.56,0,13.56,0.0,0.0,3,05 322,22,05 ,001,01,P,NIVELI,5425379,24916,01,27.89,0
P11208,CRA 42 N? 8,3.419307,-76.540145,112.5,56.25,0,56.25,13.72,0,13.72,0.0,0.0,3,05 318,18,05 ,300,01,P,NIVELII,1410334,18543,01,13.72,0
P5655,Iglesia Union Misionera,3.424279,-76.529286,37.5,18.75,0,18.75,9.78,0,9.78,0.0,0.0,2,05 313,13,05 ,152,01,P,NIVELII,5065585,4775,01,9.78,0
P1965,CALLE 70 OESTE N? 25-241,3.439056,-76.547315,45,22.5,0,22.5,11.96,0,11.96,0.0,0.0,3,01 306,6,01 ,308,01,P,NIVELII,1059793,184,01,11.96,0
E17390,,3.448881,-76.547533,75,37.5,0,37.5,21.07,0,21.07,0.0,0.0,3,01 304,4,01 ,001,01,E,,1063847,21979,01,21.07,0
P2328,Calle 11A No. 39-58,3.419478,-76.533878,75,37.5,0,37.5,19.56,0,19.56,0.0,0.0,3,05 313,13,05 ,149,01,P,NIVELII,1101111,4724,01,19.56,0
P1933,Calle 2 B No. 24Bis-23,3.439351,-76.542341,75,37.5,0,37.5,15.24,0,15.24,0.0,0.0,3,01 310,10,01 ,295,01,P,NIVELII,1059203,613,01,15.24,0
P7068,jemelos guadalupe,3.402493,-76.532269,500,250.0,0,250.0,132,0,132.0,0.0,0.0,3,16 308,8,16 ,257,01,P,NIVELII,5182158,8748,07,157.57,0
P5623,C  5        42       23                          0,3.422145,-76.547135,75,37.5,0,37.5,11.65,0,11.65,0.0,0.0,3,05 308,8,05 ,288,01,P,NIVELII,5065453,5109,01,11.65,0
P2663,Cra 57 No. 13C-40,3.403748,-76.534145,112.5,56.25,0,56.25,20.34,0,20.34,0.0,0.0,3,05 322,22,05 ,240,01,P,NIVELII,1021257,4681,01,41.83,0
E14186,K44 #9B-54,3.416239,-76.538722,75,37.5,0,37.5,12.2,0,12.2,0.0,0.0,3,05 315,15,05 ,302,01,E,NIVELII,5307058,11854,01,12.2,0
P4420,TEATRO LOS CRISTALES,3.444543,-76.546269,225,112.5,0,112.5,59.79,0,59.79,0.0,0.0,3,01 306,6,01 ,046,01,P,NIVELII,1053957,111,02,59.79,0
P7228,Diamante de beisbol,3.422479,-76.536787,400,200.0,0,200.0,48.77,0,48.77,0.0,0.0,3,05 318,18,05 ,304,01,P,NIVELII,5153484,5390,07,48.77,0
P10611,K011B      035      095                          0,3.449809,-76.509232,150,75.0,0,75.0,54.69,0,54.69,0.0,0.0,3,04 306,6,04 ,001,01,P,NIVELI,6743757,17668,02,54.69,0
E7794,CALLE 6 OESTE N? 25-97,3.43459,-76.548105,75,37.5,0,37.5,19.93,0,19.93,0.0,0.0,3,01 306,6,01 ,308,01,E,NIVELII,1060040,16460,01,19.93,0
E18823,CL 29 41B-30,3.416067,-76.516464,112.5,56.25,0,56.25,23.4,0,23.4,0.0,0.0,3,05 304,4,05 ,159,01,E,NIVELII,5155525,24360,01,37.56,0
P12057,K  4     O   4     O 80                          -,3.44698,-76.545784,225,112.5,0,112.5,42.53,0,42.53,0.0,0.0,3,11 302,2,11 ,001,01,P,,2103958,21511,02,64.21,0
P3294,Calle No. 37-132,3.419158,-76.527836,150,75.0,0,75.0,62.9,0,62.9,0.0,0.0,3,04 312,12,04 ,139,01,P,NIVELII,1088955,4969,02,67.12,0
P5495,CLIN OFTALMOLOGICA,3.412977,-76.542096,300,150.0,0,150.0,48.81,0,48.81,0.0,0.0,3,05 315,15,05 ,311,01,P,NIVELII,5050243,2770,07,48.81,0
P10060,RCOSMOCENTRO                  0,3.41345,-76.547149,1000,500.0,0,500.0,126.22,0,126.22,0.0,0.0,3,05 317,17,05 ,309,01,P,,6778585,16457,07,126.22,0
P5142,CRA 35A N? 3A-12,3.434152,-76.546481,75,37.5,0,37.5,19.93,0,19.93,0.0,0.0,3,01 306,6,01 ,294,01,P,NIVELII,5023092,134,01,19.93,0
P11184,,3.407858,-76.537135,225,112.5,0,112.5,60.96,0,60.96,0.0,0.0,3,05 312,12,05 ,001,01,P,,1407902,18534,07,60.96,0
E9366,CALLE 4 N? 35A-09,3.433635,-76.546144,112.5,56.25,0,56.25,29.9,0,29.9,0.0,0.0,3,01 306,6,01 ,294,01,E,NIVELII,1060473,148,01,29.9,0
P11866,K 56        11A      83                          -,3.406076,-76.537139,225,112.5,0,112.5,51.96,0,51.96,0.0,0.0,3,05 310,10,05 ,001,01,P,,1812815,20528,07,51.96,0
E18289,,3.437939,-76.548508,150,75.0,0,75.0,39.86,0,39.86,0.0,0.0,3,01 306,6,01 ,001,01,E,NIVELI,2203855,22860,01,39.86,0
P14182,K 59        11B      47                          0,3.404098,-76.538489,112.5,56.25,0,56.25,22.62,0,22.62,0.0,0.0,3,05 312,12,05 ,001,01,2,,2505878,26960,01,41.11,0
P7344,CALLE 14 N? 19-03,3.43921,-76.526676,75,37.5,0,37.5,13.36,0,13.36,0.0,0.0,3,01 307,7,01 ,132,01,P,NIVELII,5188172,360,01,13.36,0
P10201,K 15        39       47                          -,3.445118,-76.506139,225,112.5,0,112.5,91.01,0,91.01,0.0,0.0,3,04 307,7,04 ,122,01,P,,6781381,16545,07,92,0
P3748,cra63b cl3,3.404059,-76.549952,225,112.5,0,112.5,74.25,0,74.25,0.0,0.0,3,05 310,10,05 ,317,01,P,NIVELII,1115839,4532,02,95.05,0
P5950,CRA 14  CALLE 17,3.443835,-76.524759,75,37.5,0,37.5,21.42,0,21.42,0.0,0.0,3,04 305,5,04 ,137,01,P,NIVELII,5222842,3299,01,21.42,0
P1308,Calle 11B No. 59-31,3.40328,-76.538765,25,12.5,0,12.5,6.77,0,6.77,0.0,0.0,2,05 312,12,05 ,248,01,P,NIVELII,1021770,4622,01,6.77,0
P12421,C  7        42       00                          -,3.419768,-76.541397,45,22.5,0,22.5,5.49,0,5.49,0.0,0.0,3,05 318,18,05 ,001,01,P,NIVELI,2194155,22693,01,5.49,0
P4537,CRA 12  N? 38-81,3.447556,-76.506869,45,22.5,0,22.5,16.41,0,16.41,0.0,0.0,3,04 306,6,04 ,121,01,P,NIVELII,5039924,3433,01,16.41,0
P8781,CRA 38A N? 5A-26,3.424349,-76.544836,75,37.5,0,37.5,11.65,0,11.65,0.0,0.0,3,05 308,8,05 ,290,01,P,NIVELII,5295653,5347,01,11.65,0
P14267,,3.420321,-76.546324,150,75.0,0,75.0,18.93,0,18.93,0.0,0.0,3,05 317,17,05 ,001,01,2,,2510146,27369,01,18.93,0
P8925,Cra 53 No. 17-09,3.404305,-76.526554,30,15.0,0,15.0,5.42,0,5.42,0.0,0.0,3,16 311,11,16 ,255,01,P,NIVELII,5303290,9028,01,11.15,0
P5933,C 15        18A      34                          -,3.439521,-76.526473,300,150.0,0,150.0,53.44,0,53.44,0.0,0.0,3,01 307,7,01 ,132,01,P,NIVELII,5027128,14964,07,53.44,0
E18800,C 10        62C      38                          0,3.40198,-76.541798,112.5,56.25,0,56.25,29.7,0,29.7,0.0,0.0,3,16 308,8,16 ,312,01,E,NIVELII,2231140,23781,01,35.45,0
E11593,Cra 29 Calle 16,3.428367,-76.525558,75,37.5,0,37.5,31.45,0,31.45,0.0,0.0,3,04 312,12,04 ,142,01,E,NIVELII,1089439,5033,01,33.56,0
P6200,calle 41  cra 11,3.449483,-76.506082,75,37.5,0,37.5,27.35,0,27.35,0.0,0.0,3,04 306,6,04 ,120,01,P,NIVELII,5099781,3409,01,27.35,0
E14031,Calle 11 Cra 60,3.402581,-76.540332,75,37.5,0,37.5,0,0,0.0,0.0,0.0,3,05 312,12,05 ,248,01,E,NIVELII,1021851,4625,01,0,0
P1920,C V C,3.406008,-76.53362,225,112.5,0,112.5,40.67,0,40.67,0.0,0.0,3,05 322,22,05 ,240,01,P,NIVELII,1219979,4702,07,83.66,0
P9130,EDIF CANTABRIA,3.414699,-76.541571,112.5,56.25,0,56.25,18.3,0,18.3,0.0,0.0,3,05 315,15,05 ,311,01,P,NIVELII,5191815,11858,07,18.3,0
E6708,Cra 24B # 33H - 27,3.435854,-76.50649,112.5,56.25,0,56.25,38.38,0,38.38,0.0,0.0,3,04 303,3,04 ,188,01,E,NIVELII,1071131,3153,01,51.81,0
E16387,CALLE 5 CON CRA 45,3.41932,-76.548249,15,7.5,0,7.5,1.89,0,1.89,0.0,0.0,2,05 317,17,05 ,288,01,E,NIVELII,1002881,18419,01,1.89,0
P3035,TELEFONICA EMCALI,3.422895,-76.527805,400,200.0,0,200.0,104.3,0,104.3,0.0,0.0,3,05 313,13,05 ,152,01,P,NIVELII,1207091,13213,07,104.3,0
P11959,,3.436413,-76.521591,112.5,56.25,0,56.25,41.33,0,41.33,0.0,0.0,3,04 302,2,04 ,001,01,P,NIVELI,6145906,20927,01,41.33,0
P5681,Calle 4 No. 27-52,3.434698,-76.543639,112.5,56.25,0,56.25,22.86,0,22.86,0.0,0.0,3,01 310,10,01 ,294,01,P,NIVELII,5004403,640,01,22.86,0
P1877,Calle 4 No. 27-678,3.434654,-76.543828,112.5,56.25,0,56.25,22.86,0,22.86,0.0,0.0,3,01 310,10,01 ,294,01,P,NIVELII,1058606,641,01,22.86,0
E4342,CALLE 5 # 42 - 87,3.4213,-76.547717,37.5,18.75,0,18.75,4.73,0,4.73,0.0,0.0,2,05 317,17,05 ,288,01,E,NIVELII,1002856,5119,01,4.73,0
P9510,cra 42 #6-29,3.420209,-76.542342,300,150.0,0,150.0,36.58,0,36.58,0.0,0.0,3,05 318,18,05 ,300,01,P,NIVELII,1201221,5394,07,36.58,0
P2232,RHOTEL ARISTI-K9#10-04                           0,3.448061,-76.532121,200,100.0,0,100.0,36.56,0,36.56,0.0,0.0,3,06 303,3,06 ,001,01,P,,1169483,18536,07,36.56,0
P6938,Calle 18 No. 36B-46,3.42051,-76.52341,45,22.5,0,22.5,18.87,0,18.87,0.0,0.0,3,04 312,12,04 ,147,01,P,NIVELII,5161291,15261,01,20.14,0
E11770,Av. Cristobal Colon Cra 42B,3.415313,-76.528352,25,12.5,0,12.5,5.61,0,5.61,0.0,0.0,2,05 314,14,05 ,140,01,E,NIVELII,5170834,4905,01,8.05,0
E15505,Calle 12 Cra 21,3.43828,-76.529481,75,37.5,0,37.5,27.56,0,27.56,0.0,0.0,3,04 302,2,04 ,132,01,E,NIVELII,5194016,16755,01,27.56,0
P3510,COSMOCENTRO SUB 14,3.414678,-76.547441,500,250.0,0,250.0,63.11,0,63.11,0.0,0.0,3,05 317,17,05 ,309,01,P,NIVELII,1203843,5243,07,63.11,0
P14189,RC.COLOMBO AMERICANOK53 10A-56                   -,3.407478,-76.538015,112.5,56.25,0,56.25,25.98,0,25.98,0.0,0.0,3,05 310,10,05 ,248,01,2,NIVELII,5079012,27297,07,25.98,0
E17922,TRANS. 25 N? 23-38,3.437291,-76.517748,75,37.5,0,37.5,21.42,0,21.42,0.0,0.0,3,04 305,5,04 ,111,01,E,NIVELII,2187353,22242,01,21.42,0
E18117,Trans.25 calle 28,3.434786,-76.514255,45,22.5,0,22.5,15.8,0,15.8,0.0,0.0,3,04 309,9,04 ,168,01,E,NIVELII,5791073,21860,01,20.15,0
P7987,encatel,3.449919,-76.541486,400,200.0,0,200.0,99.87,0,99.87,0.0,0.0,3,01 311,11,01 ,032,01,P,NIVELII,5245753,835,07,99.87,0
P11527,R LIGA VALLECAUCANA DE TENIS                     0,3.42373,-76.535727,150,75.0,0,75.0,39.11,0,39.11,0.0,0.0,3,01 310,10,01 ,001,01,P,,6371892,19464,07,39.11,0
P3669,cr13-15,3.44432,-76.527685,150,75.0,0,75.0,26.72,0,26.72,0.0,0.0,3,01 307,7,01 ,039,01,P,NIVELII,1189140,14966,07,26.72,0
P7837,C5 #38d-30,3.426105,-76.546551,75,37.5,0,37.5,31.88,0,31.88,0.0,0.0,3,11 303,3,11 ,292,01,P,NIVELII,5229324,13231,07,31.88,0
P14281,T 25        31B      69                          0,3.432448,-76.511254,112.5,56.25,0,56.25,39.49,0,39.49,0.0,0.0,3,04 309,9,04 ,168,01,2,NIVELII,6057551,27287,01,50.37,0
P9696,K 20        13       75                          0,3.438622,-76.52759,112.5,56.25,0,56.25,41.33,0,41.33,0.0,0.0,3,04 302,2,04 ,001,01,P,NIVELI,6083013,16225,01,41.33,0
P11549,CRA 39 # 37 - 46,3.419622,-76.517827,75,37.5,0,37.5,29.83,0,29.83,0.0,0.0,3,04 308,8,04 ,162,01,P,NIVELII,5255724,19584,01,33.61,0
P4762,CALLE 36 N? 3BIS-36,3.43385,-76.547528,112.5,56.25,0,56.25,29.9,0,29.9,0.0,0.0,3,01 306,6,01 ,292,01,P,NIVELII,5023033,136,01,29.9,0
P1968,cra47 cl10,3.413247,-76.537473,112.5,56.25,0,56.25,25.98,0,25.98,0.0,0.0,3,05 310,10,05 ,149,01,P,NIVELII,1228382,4496,07,25.98,0
P2381,K56 #3-43,3.408961,-76.549231,300,150.0,0,150.0,99,0,99.0,0.0,0.0,3,05 315,15,05 ,303,01,P,NIVELII,1210386,11872,07,126.74,0
P2293,CR 10 7-67,3.446964,-76.534412,150,75.0,0,75.0,5.41,0,5.41,0.0,0.0,3,06 314,14,06 ,037,01,P,NIVELII,1175734,15658,07,5.41,0
P12615,C  5        62       00                          0,3.403892,-76.547944,800,400.0,0,400.0,184.76,0,184.76,0.0,0.0,3,05 310,10,05 ,317,01,P,NIVELII,5207754,23213,07,184.76,0
P13889,C 13        65       28                          0,3.400566,-76.537383,75,37.5,0,37.5,19.8,0,19.8,0.0,0.0,3,16 308,8,16 ,001,01,2,NIVELI,6415679,26491,01,23.64,0
P14083,K 56        11A      88                          0,3.405589,-76.537713,500,250.0,0,250.0,115.48,0,115.48,0.0,0.0,3,05 310,10,05 ,001,01,2,,2319225,26620,07,115.48,0
P8140,Cra. 23 C-17,3.433666,-76.527978,45,22.5,0,22.5,16.53,0,16.53,0.0,0.0,3,04 302,2,04 ,131,01,P,NIVELII,5263131,3046,01,16.53,0
P7620,Calle 25 No. 11-04,3.449525,-76.518591,45,22.5,0,22.5,4.93,0,4.93,0.0,0.0,3,03 314,14,03 ,138,01,P,NIVELII,5208611,2477,01,4.93,0
P8852,K24 A      7        500       0,3.436209,-76.537841,75,37.5,0,37.5,16.02,0,16.02,0.0,0.0,3,01 309,9,01 ,297,01,P,NIVELII,5292212,503,01,16.02,0
E18435,Cra 29 Diag. 32,3.425325,-76.503824,112.5,56.25,0,56.25,36.38,0,36.38,0.0,0.0,3,04 304,4,04 ,174,01,E,NIVELII,1028413,23080,01,50.89,0
P7415,calle  16  con  cra  56,3.402043,-76.528119,500,250.0,0,250.0,90.38,0,90.38,0.0,0.0,3,16 311,11,16 ,256,01,P,NIVELII,5205476,9133,07,185.91,0
E8641,Calle 11 No. 59a-27,3.403087,-76.54015,150,75.0,0,75.0,35.7,0,35.7,0.0,0.0,3,05 312,12,05 ,248,01,E,NIVELII,1021826,23535,02,38.54,0
E7889,CRA 19 N?  49-20,3.442322,-76.501103,112.5,56.25,0,56.25,45.51,0,45.51,0.0,0.0,3,04 307,7,04 ,185,01,E,NIVELII,1081331,3576,01,46,0
E16896,CALLE 11 CON CRA 48,3.411926,-76.536772,75,37.5,0,37.5,20.32,0,20.32,0.0,0.0,3,05 312,12,05 ,149,01,E,NIVELII,1002520,19727,01,20.32,0
E7750,cll50-cr44,3.4017,-76.508592,112.5,56.25,0,56.25,21.64,0,21.64,0.0,0.0,3,16 304,4,16 ,228,01,E,NIVELII,1095510,8269,01,39.51,0
E20835,C045       042D     500       0,3.406116,-76.510449,150,75.0,0,75.0,38.42,0,38.42,0.0,0.0,3,10 313,13,10 ,232,01,1,NIVELII,1098047,28149,01,56.22,0
E13125,CALLE 4 OESTE CRA 35,3.436475,-76.54667,75,37.5,0,37.5,19.93,0,19.93,0.0,0.0,3,01 306,6,01 ,308,01,E,NIVELII,1184776,130,01,19.93,0
E18606,CRA 43 CON CALLE 6A,3.417875,-76.541406,75,37.5,0,37.5,9.47,0,9.47,0.0,0.0,3,05 317,17,05 ,300,01,E,NIVELII,1009699,24717,01,9.47,0
E8849,CRA 17F CALLE 23,3.439789,-76.519684,225,112.5,0,112.5,82.04,0,82.04,0.0,0.0,3,04 306,6,04 ,136,01,E,NIVELII,1008781,25842,02,82.04,0
E6880,CR 47 17A-04,3.409274,-76.525053,112.5,56.25,0,56.25,20.34,0,20.34,0.0,0.0,3,05 304,4,05 ,155,01,E,NIVELII,1090810,3970,01,41.83,0
E12261,K51 #8g-41,3.409803,-76.542734,75,37.5,0,37.5,12.2,0,12.2,0.0,0.0,3,05 315,15,05 ,313,01,E,NIVELII,1104080,2816,01,12.2,0
E12777,Cra 26P No. 25B-119,3.434305,-76.502503,75,37.5,0,37.5,13.48,0,13.48,0.0,0.0,3,07 307,7,07 ,188,01,E,NIVELII,5219175,5798,01,25.52,0
E16002,CRA 25 N.18-05,3.432408,-76.523023,112.5,56.25,0,56.25,47.17,0,47.17,0.0,0.0,3,04 312,12,04 ,153,01,E,NIVELII,1018396,17933,01,50.34,0
E2768,Calle 28No.24-29,3.4332,-76.515524,100,50.0,0,50.0,35.11,0,35.11,0.0,0.0,3,04 309,9,04 ,168,01,E,NIVELII,1019171,3852,01,44.77,0
E14993,CALLE 14 N? 16-32,3.441788,-76.526599,112.5,56.25,0,56.25,20.04,0,20.04,0.0,0.0,3,01 307,7,01 ,132,01,E,NIVELII,1011642,351,01,20.04,0
E3049,CRA 17 N? 32A 45,3.44305,-76.51252,100,50.0,0,50.0,36.46,0,36.46,0.0,0.0,3,04 306,6,04 ,116,01,E,NIVELII,1013581,3362,01,36.46,0
E16198,CRA 11 F N? 38-09,3.448193,-76.507797,112.5,56.25,0,56.25,41.02,0,41.02,0.0,0.0,3,04 306,6,04 ,121,01,E,NIVELII,1014595,17759,01,41.02,0
E6546,CRA 40 # 30A - 55,3.418683,-76.515122,112.5,56.25,0,56.25,44.74,0,44.74,0.0,0.0,3,04 308,8,04 ,169,01,E,NIVELII,1091514,3618,01,50.41,0
E5210,CALLE 23 N. 31A-14,3.426252,-76.521395,200,100.0,0,100.0,83.86,0,83.86,0.0,0.0,3,04 312,12,04 ,142,01,E,NIVELII,5108951,3935,02,89.5,0
P11892,C  9        32A      02                          -,3.427193,-76.53743,1000,500.0,0,500.0,260.76,0,260.76,0.0,0.0,3,05 313,13,05 ,001,01,P,,1723804,21028,07,260.76,0
E1819,Diag. 28 No. T27-22,3.430141,-76.509059,100,50.0,0,50.0,35,0,35.0,0.0,0.0,3,04 309,9,04 ,179,01,E,NIVELII,1027654,3779,01,36.4,0
E14201,Cra 39 No. 40-17,3.416976,-76.505612,112.5,56.25,0,56.25,27.99,0,27.99,0.0,0.0,3,10 316,16,10 ,234,01,E,NIVELII,5003890,16271,01,41.88,0
P7931,C guadalupe,3.408138,-76.53657,400,200.0,0,200.0,108.38,0,108.38,0.0,0.0,3,05 312,12,05 ,248,01,P,NIVELII,5228514,4690,07,108.38,0
E19526,Cra 24a Calle 33H,3.437527,-76.507382,75,37.5,0,37.5,25.58,0,25.58,0.0,0.0,3,04 303,3,04 ,188,01,E,NIVELII,5218853,25645,01,34.54,0
E20376,Calle 33 No. 17-63,3.441114,-76.512463,112.5,56.25,0,56.25,45.51,0,45.51,0.0,0.0,3,04 307,7,04 ,113,01,E,NIVELII,1015184,26004,01,46,0
E7903,CRA 13 N? 6-76,3.44451,-76.534903,150,75.0,0,75.0,26.72,0,26.72,0.0,0.0,3,01 307,7,01 ,036,01,E,NIVELII,1057171,297,02,26.72,0
P11350,RCAMPOSANTO METROPOLITANNO SUR                   -,3.438518,-76.514787,300,150.0,0,150.0,121.35,0,121.35,0.0,0.0,3,04 307,7,04 ,001,01,P,,1418459,18856,07,122.66,0
E8168,Calle 52  Cra 40C,3.406412,-76.501105,150,75.0,0,75.0,36.67,0,36.67,0.0,0.0,3,10 317,17,10 ,227,01,E,NIVELII,1095994,7422,01,56.73,0
E13905,CRA 43A # 5C - 81,3.41897,-76.544678,75,37.5,0,37.5,9.47,0,9.47,0.0,0.0,2,05 317,17,05 ,288,01,E,NIVELII,1007645,5088,01,9.47,0
E7756,CRA 24 N? 43-16,3.438753,-76.502054,150,75.0,0,75.0,60.68,0,60.68,0.0,0.0,3,04 307,7,04 ,180,01,E,NIVELII,1081403,10484,01,61.33,0
E11617,CALLE 26B CRA 32A,3.424273,-76.518856,75,37.5,0,37.5,29.83,0,29.83,0.0,0.0,3,04 308,8,04 ,161,01,E,NIVELII,1024728,3703,01,33.61,0
E18388,CALLE 41 N? 30-03,3.420627,-76.50103,150,75.0,0,75.0,44.53,0,44.53,0.0,0.0,3,10 312,12,10 ,198,01,E,NIVELII,1029088,22927,02,51.75,0
